Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
-176, CIM_ZALOPAYID_INVALID ,, Giá trị zalopayid không hợp lệ. ,,,
-175, CIM_REQUESTDATE_INVALID ,, Thông tin reqdate không hợp lệ. ,,,
-174, CIM_MID_INVALID ,, MID không hợp lệ. ,,,
-173, PAY123_EXCEPTION,," Lỗi kết nối đến ngân hàng, vui lòng thử lại sau ít phút.",,,
-172, TPE_API_EXCEPTION ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-171, GIVE_MONEY_REJECT_BY_COUNT,, Quá số lượng tặng tiền. ,,,
-170, GIVE_MONEY_REJECT_BY_TIME ,, Quá thời gian tặng tiền.,,,
-169, PROFILE_UPDATING,," Yêu cầu của bạn đang xử lý, vui lòng đợi kết quả. ",,,
-168, INPUT_DB_FAIL ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-167, APPVERSION_NOT_FOUND,, App version không đúng,,,
-166, EXCEED_TOTAL_AMT_PER_DAY,, Bạn đã thực hiện vượt quá số tiền trong ngày. ,,,
-165, EXCEED_TOTAL_TRANS_PER_DAY,, Bạn đã thực hiện vượt quá số lần giao dịch trong ngày.,,,
-164, CARD_USERD_ANOTHER_USER ,, Thông tin thẻ đã được liên kết cho tài khoản khác.,,,
-163, WITHDRAW_MONEY_QUERYORDER_FAIL,," Ngân hàng không cho phép rút tiền tại thời điểm này, vui lòng quay lại sau. ",,,
-162, PROFILE_LEVEL_PERMISSION_OVER ,, Thông tin tài khoản đã được cập nhật. ,,,
-161, EXCEED_PIN_NOT_MATCH,, Sai mật khẩu thanh toán quá số lần quy định. Vui lòng thử lại sau 15 phút hoặc chọn Quên mật khẩu để được hỗ trợ. ,,,
-160, RECEIVER_USERID_INVALID ,, Tài khoản nhận không hợp lệ.,,,
-159, SENDER_USERID_INVALID ,, Tài khoản gửi không hợp lệ. ,,,
-158, FUNCTION_CLOSED ,, Chức năng đang tạm đóng.,,,
-157,,,Giao dịch thất bại. Vui lòng bổ sung thông tin xác thực tài khoản và thực hiện lại.,,"Trường hợp 1: Khác nguồn tiền SDV
- CS kiểm tra tài khoản TKZP đã KYC và NFC chưa.
- Nếu chưa, hướng dẫn khách hàng cập nhật thông tin xác thực (KYC/NFC) để tiếp tục giao dịch.

Trường hợp 2: Nguồn tiền SDV
CS kiểm tra độ tuổi khách hàng:
- Đối với KH ≥ 16 tuổi: Kiểm tra tình trạng NFC của KH. Nếu KH chưa NFC, CS hướng dẫn KH NFC rồi thử giao dịch lại.
- Đối với KH < 16 tuổi: KH không thể sử dụng nguồn tiền SDV. CS:
  + Hướng dẫn KH dùng đặc quyền SDSL để tự thanh lý số dư. Hoặc
  + Ghi nhận và hỗ trợ thanh lý qua eForm giúp KH.",
-156, WITHDRAW_MONEY_FAIL ,," Ngân hàng không cho phép rút tiền tại thời điểm này, vui lòng quay lại sau. ",,,
-155, INQUIRECARD_FAIL,," Ngân hàng không cho phép rút tiền tại thời điểm này, vui lòng quay lại sau. ",,,
-154, USER_HAD_ZALOPAYNAME,, Bạn đã có tên tài khoản.,,,
-153, ZALOPAYNAME_NOT_EXIST ,, Tài khoản không tồn tại.,,,
-152, ZALOPAYNAME_FOR_BUZ ,, Tên tài khoản không cho phép. ,,,
-151, ZALOPAYNAME_DENY,, Tên tài khoản không cho phép. ,,,
-150, ZALOPAYNAME_EXIST ,, Tên tài khoản đã tồn tại. ,,,
-149, ZALOPAYNAME_INVALID ,, Tên tài khoản không hợp lệ. ,,,
-148, UM_EXCEPTION,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-147, RPE_CHARGE_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-146, CHARGE_INFO_INVALID ,, Thông tin thanh toán không hợp lệ.,,,
-145, IDENTITYNUMBER_INVALID,, Số chứng minh thư không hợp lệ. ,,,
-144, SEND_QUEUE_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-143, CODE_TEST_USED,, Mã kích hoạt đã được sử dụng. ,,,
-142, CODE_TEST_INVALID ,, Mã kích hoạt ko hợp lệ. ,,,
-141, CODE_LOGINUID_INAVLID_USED,, Thông tin tài khoản đăng nhập không hợp lệ. ,,,
-140, EMAIL_FORMAT_INAVLID,, Email không hợp lệ. ,,,
-139, FILE_SIZE_INVALID ,," Kích thước file không hợp lệ, vui lòng chọn file khác.",,,
-138, CREATE_PATH_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-137, UM_API_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-136, MAP_CARD_FAIL ,," Lưu thẻ không thành công, vui lòng thực hiện lại. ",,,
-135, SYSTEM_AUTO_MAINTENANCE ,," Hệ thống đang bảo trì, vui lòng quay lại sau. ",,,
-135,K0_EXCEED_MAX_TRANS_COUNT,,Do vượt quá số lần trải nghiệm (3 lần). Bạn cần thêm số điện thoại và tạo mật khẩu truy cập để xác thực quyền sở hữu và tăng bảo mật cho Ví trước,,,
-134, EXCEED_MAX_MAPCARD_PER_DAY,, Vượt quá số lần cho phép lưu thẻ trong ngày.,,,
-133, EXCEED_MAX_BALANCE_PER_DAY,,"Vượt quá số tiền cho phép sử dụng trong ngày. Vui lòng quay lại sau. Cập nhật Email, CMND để tăng hạn mức sử dụng trong ngày",Vượt hạn mức với KH chưa định danh,"- User chưa KYC SL giới hạn GD 5 triệu/ ngày
- Số tiền tính hạn mức bao gồm tổng số tiền thanh toán dịch vụ, Voucher, Discount Amount (full giá) Vd: đơn hàng 100k, discount 20k => thực trả 80k nhưng vẫn tính 100k vào hạn mức
- Hướng khắc phục: hướng dẫn KH định danh""
",
-132, REFUND_TYPE_INVALID ,, Hoàn tiền không hợp lệ. ,,,
-131, RECEIVER_IS_LOCKED,, Tài khoản nhận tiền bị khóa.,,,
-130, SYSTEM_LOGIN_INVAID ,, Không được phép đăng nhập.,,,
-129, TRANSFER_SAME_USERID,, Không được phép chuyển tiền cùng tài khoản. ,,Appid 450: đã chặn tính năng User thực hiện tự chuyển tiền cho chính User.,
-128, RECEIVER_NOT_EXIST,," Tài khoản nhận tiền không tồn tại, vui lòng chọn tài khoản khác.",,,
-127, RECOVERY_INFO_INVALID ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-126, PIN_SIZE_INVALID,, Mật khẩu thanh toán không hợp lệ. ,,,
-125, WRONG_PIN_OVERLIMIT ,," Nhập sai mật khẩu thanh toán vượt quá số lần quy định, vui lòng thử lại sau 15 phút . ",,,
-124, USER_IS_LOCKED,, Tài khoản đang bị khóa. ,,,
-123, SEND_SMS_FAIL ,," Gửi OTP thất bại, vui lòng kiểm tra lại số điện thoại ",,,
-122, PROFILE_LEVEL_PERMISSION_WRONG_PIN,, Sai mật khẩu thanh toán.,,,
-121, PROFILE_LEVEL_PERMISSION_VERIFY_PIN_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-120, PROFILE_LEVEL_PERMISSION_PIN_REQUIRE,," Thông tin mật khẩu thanh toán không hợp lệ, giao dịch thất bại. ",,,
-119, PROFILE_LEVEL_PERMISSION_NOT_ALLOW,, Bạn cần cập nhật thông tin để sử dụng tính năng này.,Tài khoản K1/K0 không thực hiện được giao dịch ,hd khách hàng cập nhật KYC level (có thể map bank hoặc KYC) để tiếp tục thanh toán,
-118, PROFILE_LEVEL_PERMISSION_NOT_FOUND,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-117, PIN_NOT_MATCH ,, Mật khẩu thanh toán không đúng,,,
-116, USER_NOT_EXIST,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-115, OTP_PROFILE_MAX_RETRY ,, Nhập OTP sai vượt quá số lần quy định.,,,
-114, OTP_PROFILE_NOT_MATCH ,, OTP không chính xác.,,,
-113, OTP_PROFILE_EXPIRE,, OTP hết hạn.,,,
-112, OTP_PROFILE_INVALID ,, OTP không đúng. ,,,
-111, PIN_INVALID ,, Mật khẩu thanh toán không hợp lệ. ,,,
-110, PHONE_NUMBER_INVALID,, Số điện thoại không đúng định dạng. ,,,
-109, TRANS_NOT_REFUND,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-108, ATM_AUTHEN_PAYER_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-107, USER_CHANGE_SESSION ,, Phiên làm việc hết hạn hoặc tài khoản đã đăng nhập thiết bị khác. ,,,
-106, APP_NOT_PRIVILEGE ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-105, USER_LOGOUT ,, Khách hàng đã thoát khỏi hệ thống.,,,
-104, MACCESSTOKEN_INVALID,, Thông tin đăng nhập không hợp lệ. ,,,
-103, MUID_INVALID,, Thông tin tài khoản không hợp lệ. ,,,
-102, REFUND_FAIL ,, Hoàn tiền thất bại. ,,,
-101, REFUND_SUCCESS,," Hoàn tiền thành công. Chủ thẻ ATM, Thẻ VISA/Master/JCB sẽ được hoàn tiền trong 3-5 ngày làm việc. ",,,
-100, SIG_INVALID ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-99, CLIENT_ID_NOT_FOUND ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-98, LOGIN_SYSTEM_NOT_FOUND,, Đăng nhập thất bại. ,,,
-97, GEN_USER_ID_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-96, CHECK_MAP_CARD_EXCEPTION,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-95, CARD_ALREADY_MAP,, Thẻ đã được lưu trước đó. ,,,
-94, TRANSTYPE_AMOUNT_INVALID,, Số tiền thanh toán không hợp lệ.,,,
-93, APPTRANSID_GEN_ERROR,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-92, APPTRANSID_INVALID,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-91, UPDATE_RESULT_FAIL_WALLET_FEE ,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-90, EXCEED_MAX_NOTIFY_WALLET_FEE,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-89, MAP_APPID_APPTRANSID_FAIL ,," Giao dịch đã tồn tại, vui lòng thực hiện lại giao dịch khác.",,,
-88, TRANSTYPE_MAINTENANCE ,," Chức năng này đang bảo trì, vui lòng quay lại sau.",,,
-87, TRANSTYPE_INACTIVE,," Hiện tại, Zalopay chưa hỗ trợ dịch vụ này.",Do KH thanh toán không đúng nguồn tiền ,Tư vấn khách hàng chọn nguồn tiền khác để thanh toán lại,
-86, TRANSTYPE_INVALID ,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-85, CARD_TOKEN_EXPIRE ,," Thông tin thẻ đã lưu hết hạn, vui lòng Hủy thẻ và thực hiện Lưu thẻ lại.",,,
-84, CARD_TOKEN_INVALID,, Thông tin thẻ không chính xác.,,,
-83, TRANSID_FORMAT_INVALID,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-82, CARD_NOT_MATCH,, Thông tin thẻ không đúng. ,,,
-81, USER_NOT_MATCH,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-80, TRANS_NOT_FINISH,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-79, REQUEST_FORMAT_INVALID,," Nhập thông tin sai định dạng, vui lòng nhập lại.",,,
-78, UM_TOKEN_EXPIRE ,, Phiên đăng nhập hết hạn Vui lòng đăng nhập lại. ,,,
-77, UM_TOKEN_NOT_FOUND,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-76, UM_CARDINFO_NOT_FOUND ,, Thông tin thẻ hoặc tài khoản không còn hiệu lực. Vui lòng kiểm tra lại. ,,,
-75, UM_CARDINFO_EXIST ,, Thông tin thẻ đã tồn tại. ,,,
-74, UM_CARDINFO_INVALID ,, Thông tin thẻ không chính xác.,,,
-73, TOKEN_INVALID ,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-72, ZALO_LOGIN_EXPIRE ,, Phiên đăng nhập hết hạn vui lòng đăng nhập lại. ,,,
-71, ZALO_LOGIN_FAIL ,, Đăng nhập thất bại. ,,,
-70, APPTRANSID_EXIST,," Giao dịch đã tồn tại, vui lòng thực hiện lại giao dịch khác.",,,
-69, DUPLICATE_ZPTRANSID ,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-68, DUPLICATE_APPTRANSID,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-67, DESERIALIZE_TRANS_FAIL,, Đăng nhập thất bại. ,,,
-66, USER_INVALID,, Sai thông tin tài khoản.,,,
-65, ZPW_WRONG_PASSWORD,, Sai mật khẩu. ,,,
-64, ZPW_GET_BALANCE_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-63,CS kiểm tra là của APP ID : 1228 - Phần mô tả trong TPE không đến từ Tài khoản tích luỹ,,Tài khoản của đối tác không đủ số dư để chuyển tiền cho user,,"- LV1/OUT chuyển SL kiểm tra khắc phục cho KH
- SL gửi thông tin tới PO của Disbursement: Chị MyNTQ và anh AnhNTT3 để thông báo đối tác cần nạp thêm tiền. Sau khi đối tác nạp tiền, hướng dẫn KH thử lại.",
, ZPW_BALANCE_NOT_ENOUGH,, Tài khoản không đủ tiền để thanh toán.,,,
-62, ZPW_ACCOUNT_NOT_EXIST ,, Tài khoản không đủ tiền để thanh toán.,,,
-61, ZPW_ACCOUNT_SUSPENDED ,, Tài khoản tạm thời bị khóa. ,,,
-60, ZPW_ACCOUNT_NAME_INVALID,, Thông tin tài khoản không chính xác. Vui lòng liên hệ Hotline 1900545436 để được hỗ trợ.,,,
-59, ZPW_PURCHASE_FAIL ,, Giao dịch thất bại. Vui lòng liên hệ Hotline 1900545436 để được hỗ trợ. ,,,
-58, ZPW_GETTRANSID_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-57, APP_USER_INVALID,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-56, ATM_VERIFY_OTP_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-55, CAL_USER_FEE_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-54, TIME_INVALID,," Giao dịch hết hạn thanh toán, quý khách vui lòng thử lại. ",Giao dịch vượt quá thời gian thanh toán trên hệ thống nhưng KH vẫn chưa hoàn tất các bước thanh toán (Ví dụ: KH chưa nhập MKTT - OTP),"1. Nếu KH hỏi về thời gian hết hạn của GD là bao lâu?
HXL: CS chỉ tư vấn chung là mỗi dịch vụ đều có thời gian thực hiện thanh toán nhất định. 
*Nếu KH gay gắt hỏi sau hơn, CS có thể báo thời gian được cài đặt mặc định tùy theo tính chất của mỗi sản phẩm dịch vụ, thông thường là từ 3-15 phút nên CS rất tiếc chưa thể tư vấn rõ cho KH mong KH thông cảm cho sự bất tiện này.

2. Nếu thanh toán bị thất bại -54, KH cần làm gì?
HXL: CS tư vấn KH chờ và thực hiện lại giao dịch khác sau 10 phút.

3. KH khiếu nại GD thanh toán hết hạn lỗi -54 nhưng tài khoản KH vẫn bị trừ tiền.
(Thông thường các GD thanh toán TPE thất bại -54 hệ thống sẽ không trừ tiền trong TK của User)
Nguyên nhân: Có thể là do khi thanh toán KH đang chọn nguồn tiền từ NH (luồng topup-payment), nên hệ thống có 1 GD nạp tiền thành công và 1 GD thanh toán thất bại -54. 
HXL: CS cần kiểm tra xem LSGD KH có GD nạp tiền thanh toán nào cùng thời gian với GD thanh toán thất bại -54 không? Sao kê đã ghi nhận khoản nạp tiền đó chưa?
+ Nếu có GD nạp tiền + sao kê đã ghi nhận số tiền đã nạp: CS tư vấn KH kiểm tra lại số dư ví + LSGD.
+ Nếu không GD nạp tiền + KH đã bị trừ tiền: CS cần kiểm tra nguồn tiền thanh toán của GD thất bại -54 của KH đang là số dư tài khoản (phải có log trừ tiền trong sao kê TK Zalopay) hay từ TKNH (phải có sao kê/tin nhắn trừ tiền tại TKNH). CS ghi nhận thông tin UID,TransID, log trừ tiền tại sao kê tài khoản ZP hoặc sao kê ngân hàng đã bị trừ tiền, chuyển SL kiểm tra với DEV.
",
-53, HMAC_INVALID,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-52, ITEMS_INVALID ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-51, ATM_COST_RATE_INVALID ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-50, ATM_CAPTCHA_INVALID ,, Nhập sai Mã xác nhận quá số lần quy định. ,,,
-49, TRANS_INFO_NOT_FOUND,, Giao dịch chưa được thực hiện. Vui lòng thực hiện lại.,,,
-48, ATM_CHARGE_FAIL ,, Giao dịch thất bại. Vui lòng liên hệ Hotline 1900545436 để được hỗ trợ. ,,,
-47, ATM_BANK_SRC_INVALID,," Ngân hàng chưa hỗ trợ hoặc đang bảo trì, vui lòng chọn ngân hàng khác.",,,
-46, ATM_QUERY_ORDER_FAIL,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-45, ATM_MAX_RETRY_OTP_FAIL,," Sai OTP, vui lòng thực hiện lại.",,,
-44, ATM_VERIFY_CARD_FAIL,," Thông tin thẻ không chính xác, vui lòng thực hiện lại.",,,
-43, ATM_BANK_MAINTENMAINTENANCE ,, Ngân hàng đang bảo trì. Vui lòng chọn ngân hàng khác. ,,,
-42, ATM_BANK_INVALID,," Chưa hỗ trợ ngân hàng đã chọn, vui lòng chọn ngân hàng khác.",,,
-41, ATM_CREATE_ORDER_FAIL ,," Ngân hàng chưa hỗ trợ hoặc đang bảo trì, vui lòng chọn ngân hàng khác.",,,
-40, MAX_RETRY_GET_DBG_STATUS,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-39, NOT_FOUND_SMS_SERVICE_PHONE ,," Kênh thanh toán không hỗ trợ hoặc đang bảo trì, vui lòng chọn kênh khác.",,,
-36, OVER_LIMIT,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
-35, PMC_NOT_AVAILABLE ,," Kênh thanh toán không hỗ trợ hoặc đang bảo trì, vui lòng chọn kênh khác.",,,
-34, PMC_MAINTENANCE ,," Kênh thanh toán đang bảo trì, vui lòng chọn kênh khác.",,,
-33, APP_MAINTENANCE ,," Ứng dụng đang bảo trì, vui lòng quay lại sau. ",,,
-32, APP_INACTIVE,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-31, CARD_INVALID,," Thông tin thẻ không chính xác, vui lòng thực hiện lại.",,,
-29, ATM_CREATE_ORDER_DBG_FAIL ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-26, SDK_INVALID ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-21, PMC_FACTORY_NOT_FOUND ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-20, PLATFORM_NOT_MATCH,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-19, APPID_NOT_MATCH ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-18, DEVICEID_NOT_MATCH,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-17, EXCEED_MAX_NOTIFY ,," Nhà cung cấp chưa trả kết quả, giao dịch đang chờ được xử lý. Vui lòng liên hệ với nhà cung cấp bạn đang sử dụng để được hỗ trợ ngay. ",,,
-16, UPDATE_RESULT_FAIL,," Nhà cung cấp chưa trả kết quả, giao dịch đang chờ được xử lý. Vui lòng liên hệ với nhà cung cấp bạn đang sử dụng để được hỗ trợ ngay. ",,,
-15, GET_CACHE_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-14, SET_CACHE_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-13, GET_TRANSID_FAIL,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-10, PMC_INACTIVE,," Kênh thanh toán không hỗ trợ hoặc đang bảo trì, vui lòng chọn kênh khác.",,,
-9, PMCID_INVALID ,," Kênh thanh toán không hỗ trợ hoặc đang bảo trì, vui lòng chọn kênh khác.",,,
-8, DSCREEN_TYPE_INVALID,," Thiết bị chưa được hỗ trợ, giao dịch thất bại.",,,
-7, PLATFORM_NOT_AVAILABLE,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-6, PLATFORM_INVALID,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-5, AMOUNT_INVALID,, Số tiền không hợp lệ. ,,,
-4, APP_TIME_INVALID,," Ứng dụng tạm thời không thể thanh toán, vui lòng quay lại sau.",,,
-3, APP_NOT_AVAILABLE ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-2, APPID_INVALID ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
-1, ZK_NODE_EXIST_EXCEPTION ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
0, EXCEPTION ,," Hệ thống đang có lỗi, vui lòng quay lại sau.",,,
1, SUCCESSFUL,, Giao dịch thành công,,,
2, DUPLICATE ,," Giao dịch thất bại, tài khoản chưa bị trừ tiền, vui lòng thực hiện lại. ",,,
3, CREATE_ORDER_SUCCESSFUL ,, Giao dịch vẫn đang được xử lý ,,,
4, IN_NOTIFY_QUEUE ,, Giao dịch vẫn đang được xử lý ,,,
5, PROCESSING,, Giao dịch vẫn đang được xử lý ,,,
6, UM_REQUEST_PROCESSING ,, Giao dịch vẫn đang được xử lý ,,,
9, ATM_WAIT_FOR_CHARGE ,, Giao dịch vẫn đang được xử lý ,,,
10, INIT,, Giao dịch vẫn đang được xử lý ,,,
12, ATM_VERIFY_CARD_SUCCESSFUL,, Giao dịch vẫn đang được xử lý ,,,
13, ATM_VERIFY_OTP_SUCCESS,, Giao dịch vẫn đang được xử lý ,,,
14, ATM_AUTHEN_PAYER_SUCCESS,, Giao dịch vẫn đang được xử lý ,,,
15, IN_GET_STATUS_ATM_QUEUE ,, Giao dịch vẫn đang được xử lý ,,,
16, ATM_RETRY_CAPTCHA ,, Sai Mã xác nhận. Vui lòng nhập lại,,,
17, ATM_RETRY_OTP ,, Sai OTP. Vui lòng nhập lại. ,,,
18, ATM_CHARGE_SUCCESSFUL ,, Giao dịch vẫn đang được xử lý ,,,
19, ZPW_PURCHASE_SUCCESSFUL ,, Giao dịch vẫn đang được xử lý ,,,
23, RETRY_PIN ,, Sai mật khẩu thanh toán. Vui lòng nhập lại. ,,,
24, NEED_CODE_TEST,, Nhập code để tiếp tục.,,,
26, MAPCARD_WAIT_FOR_PROCESS,, Giao dịch vẫn đang được xử lý.,,,
27, MAPCARD_WAIT_FOR_QUERY_ORDER,, Giao dịch vẫn đang được xử lý.,,,
28, MAPCARD_PAY123_SUCCESSFUL ,, Giao dịch vẫn đang được xử lý.,,,
29, MAPCARD_INQUEUE ,, Giao dịch vẫn đang được xử lý.,,,
35, UM_REQUIRE_PHONE_NUMBER ,, Yêu cầu cập nhập số điện thoại,,,
36, UM_REGISTER_PHONE_RETRY_OTP ,, Mã xác thực không hợp lệ,,,
37, ZPBANK_MAPCARD_SUCCESSFUL ,, Liên kết thành công ở phía ngân hàng,,,
46, ZPMAPACCOUNT_INQUEUE,, Đang xử lý,,,
47, ZPMAPACCOUNT_WAIT_FOR_PROCESS ,, Đang đợi xử lý,,,
48, ZPMAPACCOUNT_WAIT_FOR_QUERY_ORDER ,, Đang đợi kết quả,,,
49, ZPBANK_MAPACCOUNT_SUCCESSFUL,, Liên kết thành công ở phía ngân hàng,,,
-341,,,,"do KH đã thanh toán hết số lần free phí bằng thẻ CC, KH đang ở phiên bản cũ",HD KH cập nhật ZP phiên bản mới,
-340,,,"Thông tin thanh toán không hợp lệ, tài khoản chưa bị trừ tiền. Vui lòng thực hiện lại.",,HD KH cập nhật ZP phiên bản mới hoặc thay đổi nguồn tiền thanh toán khác Ví.,
-5000,Mã lỗi khác,,,xảy ra khi user vào Ví Ưu Đãi -> bấm Dùng ngay ở voucher,Tư vấn khách hàng update lên phiên bản mới từ 6.3.0 ,
-344,Mã lỗi khác,Bạn đã giao dịch vượt quá số tiền tối đa trong ngày theo quy định của ngân hàng. Mong bạn thông cảm và vui lòng thử lại sau.,,"* Ngân hàng VCB:
Theo quy định của ngân hàng VCB, tài khoản Vietcombank liên kết từ ví Zalopay có hạn mức giao dịch theo ngày:
Trong 24h kể từ thời điểm KH liên kết thành công: 2 triệu/ ngày
Sau 24h kể từ thời điểm KH liên kết thành công: từ 10 triệu đến 50 triệu/ngày tùy theo loại tài khoản mà KH mở ở ngân hàng VCB, nếu cần biết chi tiết loại TK KH cần liên hệ ngân hàng để được tư vấn. 

(Hạn mức trong 24h đầu sau khi liên kết Tài khoản VCB là tính ở lần liên kết cuối cùng).

* Ngân hàng còn lại: Kh vướng hạn mức Ngân Hàng theo ngày.","* Ngân hàng VCB:
Tư vấn khách hàng thực hiện lại sau 24 giờ kể từ thời điểm KH liên kết thành công hạn mức giao dịch từ 10 triệu đến 50 triệu/ngày tùy theo loại tài khoản mà KH mở ở ngân hàng VCB, nếu cần biết chi tiết loại TK KH cần liên hệ ngân hàng để được tư vấn. 

Có thể hướng dẫn KH liên kết Thẻ/ Internet Banking VCB (nếu có) để thanh toán hạn mức tối đa 50 triệu/ngày.

* Ngân hàng còn lại: CS kiểm tra hạn mức ngày Ngân Hàng tại đây. (*) Những ngân hàng không có Rule hạn mức theo ngày, CS hướng dẫn KH sử dụng thẻ NH khác để thanh toán trước + đợi qua ngày thanh toán lại với thẻ này.",
-337,"Ngân hàng đang bảo trì, vui lòng chọn ngân hàng khác",,,,,
-347,RMS_TRANSACTION_NOT_SECURE_AFTER_RESET_PIN,"Giao dịch bị từ chối do có dấu hiệu không an toàn sau khi cấp lại mật khẩu thanh toán. ZaloPay ưu tiên bảo vệ tài khoản của bạn khỏi những rủi ro truy cập trái phép. Để thực hiện giao dịch tương tự, bạn vui lòng thực hiện hủy liên kết và liên kết lại thẻ/tài khoản ngân hàng bị từ chối, hoặc thử lại sau 24h.",This rules just targeted to reject some transactions make from bank which were kept after PIN reset successfully if exceeds specific amount.,,"·       Cách 1: Khách hàng hủy liên kết và liên kết lại thẻ/tài khoản bị từ chối sau khi PIN reset thành công và thực hiện lại giao dịch 
·       Cách 2: đợi sau 24h kể từ thời điểm reset PIN thành công gần nhất mà có giữ lại NH liên kết, user thực hiện lại GD trên thẻ/tài khoản bị từ chối 
Trong TH khách hàng gửi yêu cầu hỗ trợ, đã thực hiện đầy đủ 2 cách như message mà vẫn bị từ chối, team chuyển SL gửi qua Risk để kiểm tra. 
Đầu mối liên hệ: VuDQ2 ",
